,Citing ID,Citing Venue Name,Citing Venue SciMap Name,Citing Venue SciMap ID,Citing Publication Year,Cited ID,Cited Venue Name,Cited Venue SciMap Name,Cited Venue SciMap ID,Cited Publication Year
143,782811,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2008,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
144,783944,Phys.Lett.,PHYSICS LETTERS B,14781,2008,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
145,785112,NA,NA,NA,2008,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
146,786251,Mod.Phys.Lett.,NA,NA,2008,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
147,787908,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2008,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
148,792907,NA,NA,NA,2008,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
149,793329,Phys.Rev.,PHYSICAL REVIEW D,14759,2008,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
150,793744,Phys.Rev.,PHYSICAL REVIEW D,14759,2008,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
151,793851,JCAP,NA,NA,2008,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
152,798882,Int.J.Mod.Phys.,INTERNATIONAL JOURNAL OF MODERN PHYSICS A,8627,2008,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
153,799551,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2008,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
154,809244,NA,NA,NA,2008,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
155,811266,JCAP,NA,NA,2009,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
156,811844,NA,NA,NA,2010,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
157,820191,Pramana,PRAMANA,15125,2009,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
158,821947,Nucl.Instrum.Meth.,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,13913,2009,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
159,830484,Phys.Rev.,PHYSICAL REVIEW D,14759,2009,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
160,832529,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2009,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
161,834821,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2009,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
162,835103,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2009,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
163,838054,Int.J.Mod.Phys.,INTERNATIONAL JOURNAL OF MODERN PHYSICS A,8627,2009,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
164,838054,Int.J.Mod.Phys.,INTERNATIONAL JOURNAL OF MODERN PHYSICS A,8627,2009,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
165,845082,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2010,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
166,850792,Astron.Astrophys.,ASTRONOMY AND ASTROPHYSICS,2093,2010,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
167,852897,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2010,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
168,853649,NA,NA,NA,2010,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
169,860075,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2010,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
170,878250,JCAP,NA,NA,2010,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
171,884385,JCAP,NA,NA,2011,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
172,893288,NA,NA,NA,2011,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
173,893518,Phys.Rev.,PHYSICAL REVIEW D,14759,2011,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
174,898797,NA,NA,NA,2011,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
175,900822,Phys.Rev.,PHYSICAL REVIEW D,14759,2011,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
176,927349,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2011,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
177,927349,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2011,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
178,944443,NA,NA,NA,2011,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
179,1180146,JCAP,NA,NA,2012,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
180,1186436,J.Phys.Conf.Ser.,Journal of Physics: Conference Series,11180,2012,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
181,1206264,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2013,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
182,1209836,Phys.Rev.,PHYSICAL REVIEW D,14759,2014,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
183,1226831,Phys.Rev.,PHYSICAL REVIEW D,14759,2013,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
184,1237655,NA,NA,NA,2013,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
185,1242383,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2013,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
186,1264689,Nature Commun.,NATURE COMMUNICATIONS,13452,2013,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
187,1272699,Int.J.Mod.Phys.,INTERNATIONAL JOURNAL OF MODERN PHYSICS A,8627,2013,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
188,1273546,JHEAp,NA,NA,2014,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
189,1280324,JHEP,JOURNAL OF HIGH ENERGY PHYSICS,10476,2014,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
190,1282626,Phys.Lett.,PHYSICS LETTERS B,14781,2014,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
191,1291892,NA,NA,NA,2014,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
192,1297077,Int.J.Mod.Phys.,INTERNATIONAL JOURNAL OF MODERN PHYSICS A,8627,2015,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
193,1298464,JCAP,NA,NA,2014,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
194,1308250,NA,NA,NA,2008,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
195,1319953,NA,NA,NA,2009,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
196,1320745,Exper.Astron.,NA,NA,2015,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
197,1321338,JCAP,NA,NA,2015,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
198,1325351,NA,NA,NA,2012,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
199,1351659,PoS,NA,NA,2015,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
200,1357028,Phys.Lett.,PHYSICS LETTERS B,14781,2016,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
201,1366083,NA,NA,NA,2015,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
202,1371656,NA,NA,NA,2007,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
203,1371660,NA,NA,NA,2007,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
204,1388276,NA,NA,NA,2014,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
205,1400957,Mon.Not.Roy.Astron.Soc.,NA,NA,2016,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
206,1401086,NA,NA,NA,2015,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
207,1402928,NA,NA,NA,2015,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
208,1405054,NA,NA,NA,2015,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
209,1424386,NA,NA,NA,2013,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
210,1428667,Phys.Rept.,PHYSICS REPORTS-REVIEW SECTION OF PHYSICS LETTERS,14792,2016,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
211,1500071,NA,NA,NA,2016,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
212,1511470,NA,NA,NA,2017,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
213,1602576,NA,NA,NA,2017,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
214,1623728,NA,NA,NA,2017,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
215,1647175,JINST,JOURNAL OF INSTRUMENTATION,10586,2018,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
216,1647175,JINST,JOURNAL OF INSTRUMENTATION,10586,2018,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
217,1686756,Comput.Phys.Commun.,COMPUTER PHYSICS COMMUNICATIONS,4211,2019,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
218,1705932,NA,NA,NA,2018,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
219,1735087,EPJ Web Conf.,NA,NA,2019,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
220,1738322,Mod.Phys.Lett.,NA,NA,2020,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
221,1742305,NA,NA,NA,2019,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
222,1747545,NA,NA,NA,2019,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
223,1754336,NA,NA,NA,2019,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
224,1754402,NA,NA,NA,2015,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
225,1769845,NA,NA,NA,2014,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
226,1774273,Exper.Astron.,NA,NA,2019,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
227,1781871,NA,NA,NA,2013,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
228,1787294,NA,NA,NA,2018,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
229,1809010,Sci.Rep.,NA,NA,2020,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
230,1836652,NA,NA,NA,2020,597012,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2002
231,615592,Phys.Rev.,PHYSICAL REVIEW D,14759,2003,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
232,619417,NA,NA,NA,2003,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
233,620521,NA,NA,NA,2003,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
234,620706,NA,NA,NA,2003,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
235,622052,Frascati Phys.Ser.,NA,NA,2003,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
236,622301,JCAP,NA,NA,2003,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
237,622515,Phys.Rev.,PHYSICAL REVIEW D,14759,2003,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
238,622623,Phys.Rev.,PHYSICAL REVIEW D,14759,2003,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
239,624957,Phys.Rev.,PHYSICAL REVIEW D,14759,2003,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
240,625898,Phys.Rev.,PHYSICAL REVIEW D,14759,2003,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
241,627227,Phys.Rev.,PHYSICAL REVIEW D,14759,2003,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
242,628915,Phys.Rev.,PHYSICAL REVIEW D,14759,2003,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
243,628950,Phys.Rev.,PHYSICAL REVIEW D,14759,2003,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
244,629838,JCAP,NA,NA,2003,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
245,630607,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2003,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
246,634184,New J.Phys.,NEW JOURNAL OF PHYSICS,13701,2003,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
247,634489,Phys.Rev.,PHYSICAL REVIEW D,14759,2003,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
248,636234,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
249,636945,NA,NA,NA,2003,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
250,637767,NA,NA,NA,2003,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
251,642031,NA,NA,NA,2003,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
252,642716,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2004,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
253,643062,Acta Phys.Polon.,ACTA PHYSICA POLONICA B,511,2004,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
254,643867,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2004,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
255,644056,Nucl.Phys.,NUCLEAR PHYSICS A,13919,2004,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
256,644507,Rept.Prog.Phys.,REPORTS ON PROGRESS IN PHYSICS,16516,2004,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
257,644772,Phys.Rev.,PHYSICAL REVIEW D,14759,2004,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
258,645226,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2004,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
259,646196,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2004,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
260,646283,Phys.Rev.,PHYSICAL REVIEW D,14759,2004,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
261,647582,NA,NA,NA,2004,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
262,648332,NA,NA,NA,2004,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
263,648589,Phys.Lett.,PHYSICS LETTERS B,14781,2004,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
264,648746,Phys.Rept.,PHYSICS REPORTS-REVIEW SECTION OF PHYSICS LETTERS,14792,2004,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
265,650106,NA,NA,NA,2004,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
266,650386,NA,NA,NA,2004,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
267,651595,New Astron.Rev.,NEW ASTRONOMY REVIEWS,13677,2004,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
268,651764,NA,NA,NA,2005,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
269,652244,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2004,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
270,652321,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2005,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
271,652726,Comput.Phys.Commun.,COMPUTER PHYSICS COMMUNICATIONS,4211,2004,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
272,653720,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2004,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
273,654484,NA,NA,NA,2004,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
274,654564,NA,NA,NA,2004,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
275,655386,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2004,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
276,655760,NA,NA,NA,2004,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
277,655815,Int.J.Mod.Phys.,INTERNATIONAL JOURNAL OF MODERN PHYSICS A,8627,2005,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
278,656410,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2004,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
279,657939,New J.Phys.,NEW JOURNAL OF PHYSICS,13701,2004,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
280,658137,Phys.Rev.,PHYSICAL REVIEW D,14759,2004,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
281,658434,JCAP,NA,NA,2004,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
282,658585,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2004,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
283,658588,Mod.Phys.Lett.,NA,NA,2004,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
284,659692,Phys.Rev.,PHYSICAL REVIEW D,14759,2004,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
285,661065,Acta Phys.Polon.,ACTA PHYSICA POLONICA B,511,2004,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
286,661572,JCAP,NA,NA,2004,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
287,662832,Acta Phys.Polon.,ACTA PHYSICA POLONICA B,511,2004,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
288,664344,NA,NA,NA,2004,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
289,667006,Phys.Rev.,PHYSICAL REVIEW D,14759,2004,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
290,667659,NA,NA,NA,2004,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
291,667954,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2004,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
292,668605,Acta Phys.Polon.,ACTA PHYSICA POLONICA B,511,2004,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
293,673255,NA,NA,NA,2004,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
294,674370,NA,NA,NA,2005,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
295,674523,NA,NA,NA,2005,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
296,674526,NA,NA,NA,2005,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
297,674667,NA,NA,NA,2005,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
298,675284,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2005,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
299,675648,NA,NA,NA,2005,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
300,676140,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2005,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
301,677103,NA,NA,NA,2005,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
302,677316,Phys.Rev.Lett.,PHYSICAL REVIEW LETTERS,14761,2005,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
303,677328,Phys.Rev.,PHYSICAL REVIEW D,14759,2005,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
304,677825,Phys.Scripta,PHYSICA SCRIPTA,14743,2005,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
305,678110,Phys.Rev.,PHYSICAL REVIEW D,14759,2005,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
306,678257,Astrophys.J.,ASTROPHYSICAL JOURNAL,2100,2005,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
307,678525,AIP Conf.Proc.,AIP CONFERENCE PROCEEDINGS,907,2004,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
308,680005,Eur.Phys.J.,EUROPEAN PHYSICAL JOURNAL C,6020,2005,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
309,680620,Nucl.Phys.Proc.Suppl.,NUCLEAR PHYSICS B-PROCEEDINGS SUPPLEMENTS,13921,2005,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
310,681216,NA,NA,NA,2005,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
311,681328,Phys.Rev.,PHYSICAL REVIEW D,14759,2005,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
312,682543,NA,NA,NA,2005,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
313,682750,JCAP,NA,NA,2005,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
314,683324,JCAP,NA,NA,2005,618572,Astropart.Phys.,ASTROPARTICLE PHYSICS,2098,2003
