,ID,Title,Type,Venue Name,Venue ID,Venue ISBN,Venue Acronym,Venue Presented At,Venue Extra,Venue Map Name,Venue Map ID,Citations,Collaborations,Experiments,Classification,Year,Citations 1991,Citations 1992,Citations 1993,Citations 1994,Citations 1995,Citations 1996,Citations 1997,Citations 1998,Citations 1999,Citations 2000,Citations 2001,Citations 2002,Citations 2003,Citations 2004,Citations 2005,Citations 2006,Citations 2007,Citations 2008,Citations 2009,Citations 2010,Citations 2011,Citations 2012,Citations 2013,Citations 2014,Citations 2015,Citations 2016,Citations 2017,Citations 2018,Citations 2019,Citations 2020
303,1317939,Environmental Influences on the LIGO Gravitational Wave Detectors during the 6th Science Run,published;hep;core;citeable;arxiv,Class.Quant.Grav.,,,,,,CLASSICAL AND QUANTUM GRAVITY,3723,49,,LIGO,astro-ph.IM;Instrumentation,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,10,4,4,19
304,1319985,High-energy electromagnetic offline follow-up of LIGO-Virgo gravitational-wave binary coalescence candidate events,published;hep;core;citeable;arxiv,Astrophys.J.Suppl.,,,,,,,,36,,LIGO;VIRGO,astro-ph.HE;astro-ph.HE;Astrophysics,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,7,7,7
305,1322875,The LIGO Open Science Center,conferencepaper;hep;core;citeable;arxiv,J.Phys.Conf.Ser.,1369421,,,,,Journal of Physics: Conference Series,11180,163,,LIGO,gr-qc;astro-ph.HE;astro-ph.IM;Gravitation and Cosmology;Astrophysics;Instrumentation,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,20,54,76
306,1323409,Searching for stochastic gravitational waves using data from the two colocated LIGO Hanford detectors,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,37,LIGO Scientific;VIRGO,LIGO;VIRGO,gr-qc;astro-ph.IM;Gravitation and Cosmology;Instrumentation;Gravitational Experiment,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,9,6,3,5
307,1323505,Observational results from the LIGO and Virgo detectors,published;hep;core;review;citeable,Gen.Rel.Grav.,,,,,,,,2,LIGO Scientific;VIRGO,VIRGO;LIGO,Gravitation and Cosmology,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
308,1323506,Gravitational wave detection with advanced ground based detectors,published;core;citeable;hep,Gen.Rel.Grav.,,,,,,,,6,LIGO Scientific;VIRGO;KAGRA,VIRGO;LIGO,Gravitation and Cosmology,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0
309,1324772,Characterization of the LIGO detectors during their sixth science run,published;hep;core;citeable;arxiv,Class.Quant.Grav.,,,,,,CLASSICAL AND QUANTUM GRAVITY,3723,364,LIGO Scientific;VIRGO,LIGO;VIRGO,gr-qc;astro-ph.IM;Gravitation and Cosmology;Instrumentation,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,39,42,55,92,123
310,1325075,Narrow-band search of continuous gravitational-wave signals from Crab and Vela pulsars in Virgo VSR4 data,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,37,LIGO Scientific;VIRGO,LIGO;VIRGO,astro-ph.IM;astro-ph.IM;astro-ph.HE;astro-ph.HE;gr-qc;Gravitation and Cosmology;Instrumentation;Astrophysics,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,11,7,4,4
311,1328453,Advanced LIGO,published;hep;core;citeable;arxiv,Class.Quant.Grav.,,,,,,CLASSICAL AND QUANTUM GRAVITY,3723,1460,LIGO Scientific,ALIGO;LIGO,gr-qc;Gravitation and Cosmology;astro-ph.IM;Instrumentation;physics.ins-det;Astrophysics,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,93,182,204,230,258,473
312,1329861,Status of GEO 600,hep;core;conferencepaper;citeable,J.Phys.Conf.Ser.,1369421,,,,,Journal of Physics: Conference Series,11180,12,LIGO Scientific,LIGO,Instrumentation;physics.ins-det;astro-ph.IM,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,1,0,2
313,1331514,Achieving resonance in the Advanced LIGO gravitational-wave interferometer,published;core;citeable;hep,Class.Quant.Grav.,,,,,,CLASSICAL AND QUANTUM GRAVITY,3723,36,,LIGO,Instrumentation,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,5,4,5,9
314,1331750,Directed search for gravitational waves from Scorpius X-1 with initial LIGO data,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,43,LIGO Scientific;VIRGO,LIGO;VIRGO,gr-qc;Gravitation and Cosmology;astro-ph.HE;Astrophysics,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,12,5,7,3
315,1334902,Searches for continuous gravitational waves from nine young supernova remnants,published;hep;core;citeable;arxiv,Astrophys.J.,,,,,,ASTROPHYSICAL JOURNAL,2100,62,LIGO Scientific,LIGO,astro-ph.HE;Astrophysics,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,14,17,8,8
316,1339361,The needle in the hundred square degree haystack: The hunt for binary neutron star mergers with LIGO and Palomar Transient Factory,thesis;hep;core;citeable;arxiv,NA,,,,,,NA,NA,2,,LIGO;PTF,gr-qc;Gravitation and Cosmology;astro-ph.HE;Astrophysics;astro-ph.IM;Instrumentation,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
317,1344579,Stochastic Gravitational-wave Background,hep;core;conferencepaper,NA,1278760,,,,,NA,NA,,LIGO Scientific;VIRGO,VIRGO;LIGO,Gravitation and Cosmology,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,1344586,The Invisible Messengers: the 2007 Data Search Between Gravitational Waves and High Energy Neutrinos,hep;core;conferencepaper,NA,1278760,,,,,NA,NA,,ANTARES;LIGO Scientific;VIRGO,ANTARES;LIGO;VIRGO,Gravitation and Cosmology,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,1344588,Search for Continuous Gravitational Waves From Known Neutron Stars: Status and Future Prospects,hep;core;conferencepaper,NA,1278760,,,,,NA,NA,,LIGO Scientific;VIRGO,LIGO;VIRGO,Gravitation and Cosmology,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,1345945,Quantum noise reduction using squeezed states in LIGO,hep;thesis;core,NA,,,,,,NA,NA,2,,LIGO,Astrophysics;Instrumentation,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
321,1353737,Observational Prospects in the Electromagnetic Domain of Gravitational Wave Sources,hep;core;conferencepaper;citeable,Frascati Phys.Ser.,1353716,,,,,,,,LIGO Scientific;VIRGO,VIRGO;LIGO,Astrophysics,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,1355524,Regression of Environmental Noise in LIGO Data,published;hep;core;citeable;arxiv,Class.Quant.Grav.,,,,,,CLASSICAL AND QUANTUM GRAVITY,3723,23,,LIGO,gr-qc;Gravitation and Cosmology;astro-ph.IM;Instrumentation,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,3,6,7
323,1356372,LIGO/Virgo/GEO/KAGRA Science,hep;core;conferencepaper;citeable,ASP Conf.Ser.,1356849,,,,,,,,,LIGO;VIRGO,Astrophysics,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,1369425,Advanced LIGO status,hep;core;conferencepaper;citeable,J.Phys.Conf.Ser.,1369421,,,,,Journal of Physics: Conference Series,11180,4,LIGO Scientific,LIGO,Instrumentation;Gravitation and Cosmology,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
325,1370669,Gravitational wave searches with Advanced LIGO and Advanced Virgo,hep;core;conferencepaper;citeable,NA,1402669,,,,,NA,NA,2,LIGO Scientific;VIRGO,VIRGO;LIGO,Gravitation and Cosmology;gr-qc,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
326,1371859,Dimension-seven operators in the standard model with right handed neutrinos,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,43,,LIGO;VIRGO,hep-ph;Phenomenology-HEP,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,6,11,16
327,1375002,Planned search for LIGO-GBM coincidence in the first advanced LIGO data run,conferencepaper;hep;core;citeable;arxiv,NA,1402669,,,,,NA,NA,,,LIGO,astro-ph.HE;Astrophysics,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,1381741,Low latency search for compact binary coalescences using MBTA,hep;conferencepaper;citeable;arxiv,NA,,,,,,NA,NA,2,LIGO Scientific;VIRGO,VIRGO;LIGO,gr-qc;Gravitation and Cosmology;astro-ph.IM;Instrumentation,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
329,1390951,Improving the Data Quality of Advanced LIGO Based on Early Engineering Run Results,published;hep;core;citeable;arxiv,Class.Quant.Grav.,,,,,,CLASSICAL AND QUANTUM GRAVITY,3723,40,,LIGO,gr-qc;Gravitation and Cosmology;astro-ph.IM;Instrumentation,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,10,4,13
330,1391115,Beyond the Horizon Distance: LIGO-Virgo can Boost Gravitational Wave Detection Rates by Exploiting the Mass Distribution of Neutron Stars,published;hep;core;citeable;arxiv,Phys.Rev.Lett.,,,,,,PHYSICAL REVIEW LETTERS,14761,7,,LIGO,astro-ph.HE;Astrophysics,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,1
331,1397593,Search of the Orion spur for continuous gravitational waves using a loosely coherent algorithm on data from LIGO interferometers,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,15,LIGO Scientific;VIRGO,LIGO;VIRGO,gr-qc;Gravitation and Cosmology;astro-ph.HE;Astrophysics,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,3,2
332,1397602,First low frequency all-sky search for continuous gravitational wave signals,hep;core;citeable;published,Phys.Rev.,,,,,"Phys. Rev. D 93, 042007 (2016)",PHYSICAL REVIEW D,14759,36,LIGO Scientific;VIRGO,LIGO;VIRGO,Instrumentation;Astrophysics;Gravitation and Cosmology;astro-ph.IM;astro-ph.HE;gr-qc,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,9,3,4
333,1400714,DQTunePipe: A set of Python tools for LIGO detector characterization,hep;thesis,NA,,,,,,NA,NA,1,,LIGO,Gravitation and Cosmology,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
334,1404672,All-sky search for long-duration gravitational wave transients with initial LIGO,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,29,LIGO Scientific;VIRGO,LIGO;VIRGO,gr-qc;Gravitation and Cosmology;astro-ph.CO;Astrophysics;astro-ph.IM;Instrumentation,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,4,5,1
335,1404808,FScan Code Development for Advanced LIGO Detector Characterization,hep;thesis;core,NA,,,,,,NA,NA,,,LIGO;AdvLIGO,Gravitation and Cosmology,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,1411881,Analytical Model for Ring Heater Thermal Compensation in Advanced LIGO,hep;core;citeable,Appl.Opt.,,,,,"Applied Optics Vol. 55, No. 10, pp. 2619-2625 (2016)",,,6,,AdvLIGO,Instrumentation;astro-ph.IM;physics.ins-det,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0
337,1412981,Searches for coincident High Energy Neutrinos and Gravitational Wave Bursts using the ANTARES and VIRGO/LIGO detectors,hep;core;conferencepaper,NA,1410695,,,,,NA,NA,,ANTARES;LIGO SCIENTIFIC;VIRGO,ANTARES;LIGO;VIRGO,Astrophysics,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,1415240,Optimizing spinning time-domain gravitational waveforms for Advanced LIGO data analysis,published;hep;core;citeable;arxiv,Class.Quant.Grav.,,,,,,CLASSICAL AND QUANTUM GRAVITY,3723,12,,LIGO,astro-ph.HE;Astrophysics;gr-qc;Gravitation and Cosmology,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,2,3
339,1416440,The Advanced LIGO Input Optics,hep;core;citeable;published,Rev.Sci.Instrum.,,,,,,REVIEW OF SCIENTIFIC INSTRUMENTS,16701,21,aLIGO,AdvLIGO,Instrumentation;physics.ins-det;astro-ph.IM,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,3,8
340,1419481,Analysis of data from interferometric gravitational-wave detectors,hep;core;conferencepaper;citeable,Proc.SPIE Int.Soc.Opt.Eng.,1419130,,,,,,,,LIGO Scientific,LIGO,Instrumentation,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,1419487,Status of LIGO,hep;core;conferencepaper;citeable,Proc.SPIE Int.Soc.Opt.Eng.,1419130,,,,,,,,,LIGO,Instrumentation,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,1419493,Overview of LIGO instrumentation,hep;core;conferencepaper;citeable,Proc.SPIE Int.Soc.Opt.Eng.,1419131,,,,,,,9,LIGO Scientific,LIGO,Instrumentation,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,3,0,0,0,0
343,1419496,Gravitoastronomy with neutron stars,hep;conferencepaper;citeable,Proc.SPIE Int.Soc.Opt.Eng.,1419131,,,,,,,,LIGO Scientific,LIGO,Instrumentation,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,1419499,Seismic isolation and suspension systems for Advanced LIGO,hep;core;conferencepaper;citeable,Proc.SPIE Int.Soc.Opt.Eng.,1419131,,,,,,,8,,LIGO,Instrumentation,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2,0,1,0,0,0,0,0,0
345,1419695,Modeling and Experiment of the Suspended Seismometer Concept for Attenuating the Contribution of Tilt Motion in Horizontal Measurements,published;hep;core;citeable;arxiv,Rev.Sci.Instrum.,,,,,,REVIEW OF SCIENTIFIC INSTRUMENTS,16701,5,,LIGO,physics.ins-det;Instrumentation,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
346,1419811,The Laser Interferometer Gravitational-Wave Observatory LIGO,hep;core;conferencepaper;citeable,Adv.Space Res.,1419731,,,,,,,7,,LIGO,Instrumentation;Gravitation and Cosmology,2000,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
347,1421100,Observation of Gravitational Waves from a Binary Black Hole Merger,published;hep;core;citeable;data;arxiv,Phys.Rev.Lett.,,,,,,PHYSICAL REVIEW LETTERS,14761,6099,LIGO Scientific;Virgo,LIGO;VIRGO,Gravitation and Cosmology,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,6,718,1266,1242,1255,1470
348,1421133,GW150914: The Advanced LIGO Detectors in the Era of First Discoveries,published;hep;core;citeable;arxiv,Phys.Rev.Lett.,,,,,,PHYSICAL REVIEW LETTERS,14761,347,LIGO Scientific;Virgo,LIGO;VIRGO,gr-qc;Gravitation and Cosmology;astro-ph.HE;Astrophysics;astro-ph.IM;Instrumentation,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,47,91,79,59,67
349,1421134,GW150914: First results from the search for binary black hole coalescence with Advanced LIGO,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,288,LIGO Scientific;Virgo,LIGO;VIRGO,gr-qc;Gravitation and Cosmology;astro-ph.HE;Astrophysics;astro-ph.IM;Instrumentation,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,77,54,42,59
350,1421135,Properties of the Binary Black Hole Merger GW150914,published;hep;core;citeable;arxiv,Phys.Rev.Lett.,,,,,,PHYSICAL REVIEW LETTERS,14761,603,LIGO Scientific;Virgo,LIGO;VIRGO,gr-qc;Gravitation and Cosmology;astro-ph.HE;Astrophysics,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,135,119,110,126
351,1421136,The Rate of Binary Black Hole Mergers Inferred from Advanced LIGO Observations Surrounding GW150914,published;hep;core;citeable;arxiv,Astrophys.J.Lett.,,,,,,ASTROPHYSICAL JOURNAL LETTERS,2101,314,LIGO Scientific;Virgo,LIGO;VIRGO,astro-ph.HE;Astrophysics;gr-qc;Gravitation and Cosmology,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69,84,61,53,44
352,1421137,Observing gravitational-wave transient GW150914 with minimal assumptions,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,170,LIGO Scientific;Virgo,LIGO;VIRGO,gr-qc;Gravitation and Cosmology;astro-ph.HE;Astrophysics;astro-ph.IM;Instrumentation,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,41,22,36,38
353,1421138,Characterization of transient noise in Advanced LIGO relevant to gravitational wave signal GW150914,published;hep;core;citeable;arxiv,Class.Quant.Grav.,,,,,,CLASSICAL AND QUANTUM GRAVITY,3723,202,LIGO Scientific;Virgo,LIGO;VIRGO,gr-qc;Gravitation and Cosmology;astro-ph.HE;Astrophysics;astro-ph.IM;Instrumentation;physics.ins-det,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,44,42,36,60
354,1421139,Calibration of the Advanced LIGO detectors for the discovery of the binary black-hole merger GW150914,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,102,LIGO Scientific,LIGO,gr-qc;Gravitation and Cosmology;astro-ph.IM;Instrumentation;physics.ins-det,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,29,22,15,16
355,1421140,Astrophysical Implications of the Binary Black-Hole Merger GW150914,published;hep;core;citeable;arxiv,Astrophys.J.Lett.,,,,,"ApJL, 818, L22, 2016",ASTROPHYSICAL JOURNAL LETTERS,2101,498,LIGO Scientific;Virgo,VIRGO;LIGO,astro-ph.HE;Astrophysics;gr-qc;Gravitation and Cosmology,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,84,116,106,97,84
356,1421141,GW150914: Implications for the stochastic gravitational wave background from binary black holes,published;hep;core;citeable;arxiv,Phys.Rev.Lett.,,,,,,PHYSICAL REVIEW LETTERS,14761,247,LIGO Scientific;Virgo,LIGO;VIRGO,gr-qc;Gravitation and Cosmology;astro-ph.HE;Astrophysics,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,60,52,43,41
357,1421154,Tests of general relativity with GW150914,published;hep;core;citeable;arxiv,Phys.Rev.Lett.,,,,,,PHYSICAL REVIEW LETTERS,14761,1119,LIGO Scientific;Virgo,LIGO;VIRGO,gr-qc;Gravitation and Cosmology,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,185,198,248,359
358,1421618,Electromagnetic Counterparts to Black Hole Mergers Detected by LIGO,published;hep;core;citeable;arxiv,Astrophys.J.Lett.,,,,,,ASTROPHYSICAL JOURNAL LETTERS,2101,183,,LIGO,astro-ph.HE;Astrophysics;astro-ph.CO;astro-ph.SR;gr-qc;Gravitation and Cosmology,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,53,35,34,21
359,1422032,High-energy Neutrino follow-up search of Gravitational Wave Event GW150914 with ANTARES and IceCube,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,143,ANTARES;IceCube;LIGO Scientific;Virgo,ANTARES;ICECUBE;LIGO;VIRGO,astro-ph.HE;Astrophysics,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,44,21,22,21
360,1424769,Localization and broadband follow-up of the gravitational-wave transient GW150914,published;hep;core;fermilab;citeable;arxiv,Astrophys.J.Lett.,,,,,,ASTROPHYSICAL JOURNAL LETTERS,2101,221,LIGO Scientific;Virgo;ASKAP;BOOTES;DES;Fermi GBM;Fermi-LAT;GRAWITA;INTEGRAL;iPTF;InterPlanetary Network;J-GEM;La Silla-QUEST Survey;Liverpool Telescope;LOFAR;MASTER;MAXI;MWA;Pan-STARRS;PESSTO;Pi of the Sky;SkyMapper;Swift;C2PU;TOROS;VISTA,LIGO;VIRGO;FERMI-LAT;DES;INTEGRAL;LOFAR;MWA;PAN-STARRS;SWIFT,astro-ph.HE;Astrophysics;gr-qc;Gravitation and Cosmology,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,87,42,25,14
361,1441153,Sensitivity of the Advanced LIGO detectors at the beginning of gravitational wave astronomy,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,227,,LIGO,astro-ph.IM;Instrumentation;physics.ins-det,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,37,42,53,78
362,1452652,Supplement: Localization and broadband follow-up of the gravitational-wave transient GW150914,published;hep;core;fermilab;citeable;arxiv,Astrophys.J.Suppl.,,,,,,,,43,LIGO Scientific;Virgo;ASKAP;BOOTES;DES;Fermi-GBM;Fermi-LAT;GRAWITA;INTEGRAL;iPTF;InterPlanetary Network;J-GEM;La Silla-QUEST Survey;Liverpool Telescope;LOFAR;MASTER;MAXI;MWA;Pan-STARRS;PESSTO;Pi of the Sky;SkyMapper;Swift;TAROT;Zadko;Algerian National Observatory;C2PU;TOROS;VISTA,LIGO;VIRGO;FERMI-LAT;DES;INTEGRAL;LOFAR;MWA;PAN-STARRS;SWIFT,astro-ph.HE;Astrophysics;gr-qc;Gravitation and Cosmology,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,10,3,5
363,1452858,Optimized multilayer dielectric mirror coatings for gravitational wave interferometers,hep;core;conferencepaper;citeable,Proc.SPIE Int.Soc.Opt.Eng.,,,,,,,,12,,LIGO,Instrumentation,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,2,0,0,1,2
364,1455866,Search for transient gravitational waves in coincidence with short-duration radio transients during 2007–2013,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,"Phys. Rev. D 93, 122008 (2016)",PHYSICAL REVIEW D,14759,15,LIGO Scientific;Virgo,LIGO;VIRGO,astro-ph.HE;Astrophysics,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,7
365,1456116,A First Targeted Search for Gravitational-Wave Bursts from Core-Collapse Supernovae in Data of First-Generation Laser Interferometer Detectors,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,50,LIGO Scientific;Virgo,LIGO;VIRGO,gr-qc;Gravitation and Cosmology;astro-ph.HE;Astrophysics,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,10,19
366,1457569,Comprehensive all-sky search for periodic gravitational waves in the sixth science run LIGO data,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,31,LIGO Scientific;Virgo,LIGO;VIRGO,gr-qc;Gravitation and Cosmology;astro-ph.IM;Instrumentation,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,12,3,2
367,1458938,Supplement: Going the Distance: Mapping Host Galaxies of LIGO and Virgo Sources in Three Dimensions Using Local Cosmography and Targeted Follow-up,hep;citeable;published;arxiv,Astrophys.J.Suppl.,,,,,,,,27,,LIGO;VIRGO,astro-ph.IM;Instrumentation;astro-ph.HE;Astrophysics,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,6,13
368,1466479,Gravitational-wave sky and recent results from ground based detectors,hep;core;conferencepaper;citeable,NA,1452627,,,,,NA,NA,,LIGO Scientific;Virgo,VIRGO;LIGO,Gravitation and Cosmology;Experiment-HEP,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,1467204,Improved analysis of GW150914 using a fully spin-precessing waveform Model,hep;citeable;published;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,116,LIGO Scientific;Virgo,VIRGO;LIGO,gr-qc;Gravitation and Cosmology;astro-ph.HE;Astrophysics,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,39,23,22,18
370,1467402,Directly comparing GW150914 with numerical solutions of Einstein’s equations for binary black hole coalescence,published;hep;core;citeable;arxiv,Phys.Rev.,,,,,,PHYSICAL REVIEW D,14759,97,LIGO Scientific;Virgo,LIGO;VIRGO,gr-qc;Gravitation and Cosmology;astro-ph.CO;Astrophysics;astro-ph.HE,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,34,14,20,23
